run_id,method,dataset,scene,execution,psnr,ssim,lpips,process_wall_s,native_train_s,fps,peak_device_mib,peak_torch_allocated_mib,gaussians,evidence_group,curve_export,paper_usage
primary/R3/full/train,full,tnt,train,R3,22.256183624267578,0.7998561263084412,0.24823050200939178,127.0,116.95340548689074,624.5547152388644,5358.0,2677.89892578125,224354,primary,logs/train/primary/R3/full/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/full/drjohnson,full,db,drjohnson,R3,29.518709182739258,0.8970960974693298,0.27933791279792786,130.0,118.57984375354765,728.6296753744241,7564.0,4795.83544921875,247145,primary,logs/train/primary/R3/full/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/full/playroom,full,db,playroom,R3,30.42840003967285,0.9026933312416077,0.26649177074432373,120.0,108.83642280768144,760.9239403296767,6355.0,3522.16748046875,199682,primary,logs/train/primary/R3/full/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/bicycle,wo_channel,mipnerf360,bicycle,R3,24.77495574951172,0.7123150825500488,0.313300222158432,237.0,185.10178317113042,564.5218160714602,7921.0,5488.2548828125,536660,primary,logs/train/primary/R3/wo_channel/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/flowers,wo_channel,mipnerf360,flowers,R3,21.173974990844727,0.5579574108123779,0.4087313711643219,235.0,185.22914771756805,570.0738810834364,7803.0,4976.44775390625,485900,primary,logs/train/primary/R3/wo_channel/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/garden,wo_channel,mipnerf360,garden,R3,26.97985076904297,0.8329833149909973,0.17784781754016876,296.0,240.0233601088325,484.5528866045124,8515.0,5377.1259765625,735369,primary,logs/train/primary/R3/wo_channel/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/stump,wo_channel,mipnerf360,stump,R3,26.680097579956055,0.7549200057983398,0.2982301712036133,199.0,163.2413411786456,607.6613677465018,6340.0,3834.6484375,387185,primary,logs/train/primary/R3/wo_channel/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/treehill,wo_channel,mipnerf360,treehill,R3,22.867462158203125,0.6099354028701782,0.4312131702899933,211.0,169.35298743512038,608.2957625831682,6571.0,4166.89697265625,390992,primary,logs/train/primary/R3/wo_channel/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/room,wo_channel,mipnerf360,room,R3,31.824857711791992,0.9188725352287292,0.21858173608779907,199.0,161.51008271974385,671.2519178408618,10285.0,7246.7763671875,207223,primary,logs/train/primary/R3/wo_channel/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/counter,wo_channel,mipnerf360,counter,R3,29.062294006347656,0.9058913588523865,0.20524147152900696,215.0,182.48171920366292,582.4235516259748,9625.0,5887.85107421875,207362,primary,logs/train/primary/R3/wo_channel/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/kitchen,wo_channel,mipnerf360,kitchen,R3,31.69365882873535,0.9279661774635315,0.1281379759311676,280.0,243.20736186881138,487.4831520181378,11611.0,7088.3203125,377224,primary,logs/train/primary/R3/wo_channel/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/bonsai,wo_channel,mipnerf360,bonsai,R3,32.0554084777832,0.9413812160491943,0.1920880526304245,218.0,181.34161760549813,619.240061912974,9671.0,6997.83935546875,278173,primary,logs/train/primary/R3/wo_channel/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/truck,wo_channel,tnt,truck,R3,25.589969635009766,0.8707830905914307,0.18203234672546387,121.0,111.20066588775207,717.5495730256499,4851.0,2301.580078125,253155,primary,logs/train/primary/R3/wo_channel/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/train,wo_channel,tnt,train,R3,22.301469802856445,0.8024059534072876,0.24513733386993408,129.0,118.55573289542524,624.1205231712901,5413.0,2687.37548828125,229107,primary,logs/train/primary/R3/wo_channel/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/drjohnson,wo_channel,db,drjohnson,R3,29.418363571166992,0.897034764289856,0.27843743562698364,136.0,124.25050981876988,724.9146043824276,7593.0,4738.96142578125,247572,primary,logs/train/primary/R3/wo_channel/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_channel/playroom,wo_channel,db,playroom,R3,30.428936004638672,0.8993710875511169,0.2685328423976898,122.0,111.3215490442392,763.7556215412276,6621.0,3458.09326171875,185043,primary,logs/train/primary/R3/wo_channel/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/bicycle,wo_temporal,mipnerf360,bicycle,R3,24.76073455810547,0.7123571634292603,0.3121396601200104,233.0,180.13157129052945,562.7088606725442,8019.0,5491.4521484375,535021,primary,logs/train/primary/R3/wo_temporal/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/flowers,wo_temporal,mipnerf360,flowers,R3,21.21733856201172,0.5598302483558655,0.40611228346824646,231.0,182.32990303798493,564.4523787152746,7523.0,5007.25830078125,494625,primary,logs/train/primary/R3/wo_temporal/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/garden,wo_temporal,mipnerf360,garden,R3,27.126136779785156,0.8339531421661377,0.17585988342761993,294.0,237.50064090653208,477.4653112049822,8529.0,5420.21875,757500,primary,logs/train/primary/R3/wo_temporal/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/stump,wo_temporal,mipnerf360,stump,R3,26.68830108642578,0.7564409375190735,0.29738765954971313,196.0,159.6361938912168,601.41645247558,6705.0,3852.10791015625,391948,primary,logs/train/primary/R3/wo_temporal/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/treehill,wo_temporal,mipnerf360,treehill,R3,22.89371681213379,0.6101590991020203,0.4309502840042114,206.0,165.58024155220363,601.0430699435666,7397.0,4185.919921875,395641,primary,logs/train/primary/R3/wo_temporal/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/room,wo_temporal,mipnerf360,room,R3,31.68528938293457,0.9177416563034058,0.2195492535829544,195.0,156.36973427220147,662.4716615980094,10579.0,7273.19482421875,211408,primary,logs/train/primary/R3/wo_temporal/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/counter,wo_temporal,mipnerf360,counter,R3,28.969587326049805,0.9050309658050537,0.20688246190547943,209.0,177.23966923085428,572.8311361941417,10213.0,5894.23486328125,208269,primary,logs/train/primary/R3/wo_temporal/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/kitchen,wo_temporal,mipnerf360,kitchen,R3,31.628826141357422,0.9269030094146729,0.12870274484157562,275.0,237.62061433821904,481.11042003194876,11999.0,7098.79052734375,380551,primary,logs/train/primary/R3/wo_temporal/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/bonsai,wo_temporal,mipnerf360,bonsai,R3,32.058624267578125,0.9405310153961182,0.192186176776886,214.0,176.79450600329602,615.9667092439935,10707.0,6997.98095703125,277404,primary,logs/train/primary/R3/wo_temporal/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/truck,wo_temporal,tnt,truck,R3,25.585176467895508,0.870855987071991,0.1816108226776123,120.0,110.25107656964566,695.2027196136054,4995.0,2314.04833984375,252899,primary,logs/train/primary/R3/wo_temporal/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/train,wo_temporal,tnt,train,R3,22.356735229492188,0.8009289503097534,0.24699266254901886,127.0,116.7268275887887,638.9758738863407,5459.0,2673.06201171875,222207,primary,logs/train/primary/R3/wo_temporal/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/drjohnson,wo_temporal,db,drjohnson,R3,29.419933319091797,0.8966661095619202,0.2791924774646759,133.0,121.25337503744959,718.4768883170366,7617.0,4767.509765625,243293,primary,logs/train/primary/R3/wo_temporal/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_temporal/playroom,wo_temporal,db,playroom,R3,29.9649658203125,0.8998029232025146,0.26916152238845825,120.0,110.02913863641422,760.317657803767,6445.0,3518.06494140625,200634,primary,logs/train/primary/R3/wo_temporal/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/bicycle,wo_densification_aware,mipnerf360,bicycle,R3,24.720928192138672,0.7092207074165344,0.316328227519989,228.0,176.08623461506295,564.7359228782506,8155.0,5496.24609375,535871,primary,logs/train/primary/R3/wo_densification_aware/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/flowers,wo_densification_aware,mipnerf360,flowers,R3,21.18038558959961,0.5581496357917786,0.4076539874076843,229.0,179.16264087079978,567.0446067340165,8275.0,5025.7763671875,500624,primary,logs/train/primary/R3/wo_densification_aware/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/garden,wo_densification_aware,mipnerf360,garden,R3,27.101511001586914,0.8329353332519531,0.17713284492492676,295.0,238.7657986462849,478.7629133339847,8745.0,5454.05322265625,774237,primary,logs/train/primary/R3/wo_densification_aware/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/stump,wo_densification_aware,mipnerf360,stump,R3,26.690345764160156,0.7562252283096313,0.29771190881729126,193.0,156.2638366108161,601.6016878432771,6457.0,3866.23876953125,396642,primary,logs/train/primary/R3/wo_densification_aware/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/treehill,wo_densification_aware,mipnerf360,treehill,R3,22.83128547668457,0.6091262102127075,0.43287956714630127,204.0,162.82135509500478,601.9493670756891,6711.0,4198.197265625,394933,primary,logs/train/primary/R3/wo_densification_aware/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/room,wo_densification_aware,mipnerf360,room,R3,31.70527458190918,0.9167113900184631,0.2214510291814804,192.0,153.0168818259377,673.8011898995622,10205.0,7279.7041015625,212709,primary,logs/train/primary/R3/wo_densification_aware/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/counter,wo_densification_aware,mipnerf360,counter,R3,28.950328826904297,0.9039966464042664,0.2086009979248047,206.0,173.67503720389226,584.760210481316,10315.0,5912.20751953125,209666,primary,logs/train/primary/R3/wo_densification_aware/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/kitchen,wo_densification_aware,mipnerf360,kitchen,R3,31.605674743652344,0.9266238808631897,0.12940475344657898,276.0,239.30404822572928,468.5079917838439,11247.0,7118.3447265625,380559,primary,logs/train/primary/R3/wo_densification_aware/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/bonsai,wo_densification_aware,mipnerf360,bonsai,R3,31.952152252197266,0.9393831491470337,0.194367453455925,211.0,174.12114499001447,616.0821018671503,10621.0,7016.35986328125,280488,primary,logs/train/primary/R3/wo_densification_aware/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/truck,wo_densification_aware,tnt,truck,R3,25.54874038696289,0.8695402145385742,0.18347769975662231,121.0,110.49463382090373,700.2016425666812,5547.0,2323.84521484375,256849,primary,logs/train/primary/R3/wo_densification_aware/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/train,wo_densification_aware,tnt,train,R3,22.280868530273438,0.7995112538337708,0.25141021609306335,125.0,114.65211104342511,652.4075126329608,5703.0,2667.54541015625,218386,primary,logs/train/primary/R3/wo_densification_aware/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/drjohnson,wo_densification_aware,db,drjohnson,R3,29.37214469909668,0.8961755037307739,0.2813238501548767,130.0,118.28965591393555,711.1676220238372,7603.0,4764.177734375,242082,primary,logs/train/primary/R3/wo_densification_aware/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_densification_aware/playroom,wo_densification_aware,db,playroom,R3,30.399686813354492,0.9035706520080566,0.26807183027267456,119.0,108.57146217074049,764.594136839268,6587.0,3531.18115234375,202459,primary,logs/train/primary/R3/wo_densification_aware/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_ipw/bicycle,wo_ipw,mipnerf360,bicycle,R3,24.22557830810547,0.641399621963501,0.3900713324546814,191.0,139.971515550948,707.9344192783078,7587.0,4911.9404296875,243427,primary,logs/train/primary/R3/wo_ipw/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_ipw/flowers,wo_ipw,mipnerf360,flowers,R3,20.447847366333008,0.4845156967639923,0.48206567764282227,182.0,134.40123996556278,749.6635906267094,7515.0,4392.36474609375,202387,primary,logs/train/primary/R3/wo_ipw/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_ipw/garden,wo_ipw,mipnerf360,garden,R3,26.792734146118164,0.8038782477378845,0.22527623176574707,257.0,201.0627758989693,561.6911376782473,8741.0,4923.41357421875,486895,primary,logs/train/primary/R3/wo_ipw/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_ipw/stump,wo_ipw,mipnerf360,stump,R3,25.777313232421875,0.6944044232368469,0.3753899335861206,159.0,123.55909360755618,767.6396066983201,5901.0,3358.783203125,166517,primary,logs/train/primary/R3/wo_ipw/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_ipw/treehill,wo_ipw,mipnerf360,treehill,R3,22.70539093017578,0.5682284832000732,0.48551511764526367,173.0,132.43244156680586,726.0587618358273,6345.0,3701.92626953125,167786,primary,logs/train/primary/R3/wo_ipw/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R3/wo_ipw/room,wo_ipw,mipnerf360,room,R3,31.579736709594727,0.9107604622840881,0.23674622178077698,182.0,144.0952515914687,704.8295784366995,10153.0,7117.31689453125,146865,primary,logs/train/primary/R3/wo_ipw/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
